279;GREEN BUS CENTRAL DOUALA;Bonamoussadi;DOUALA;ALEXIS TAMNO;675592899 / 656093959;17/12/2020;CM853101;iWL220;IWL221-01T1387A;14142WL21768190;;NEXTTEL;8923.7040.0274.1669.8790
280;GREEN BUS CENTRAL YAOUNDE;Bata Nlongkak;YAOUNDE;KENGNE DONGMO DANIELLE;;17/12/2020;CM853102;iWL220;IWL221-01T1387A;14142WL21768091;;SIERRA;8933.2401.0000.1812.0234
281;GUINS PALACE HOTEL;BAFOUSSAM;BAFOUSSAM;ETOGA CHRISTIAN;694805036;06/03/2020;CM842201;IWL220;IWL221-01T2194A;17072WL25889947;;ORANGE;8923.7021.4093.8428.7157
282;GULFIN BALI;Bali;DOUALA;NGAUDO;696389901;10/08/2020;CM820001;Move3500;TWE-31310403C;1,93157E+23;;BICS;8932.0410.0300.0109.7853
283;GULFIN BIFAGA;Ndogbong;DOUALA;YATCHO epse NDJE Clarence;699115176;08/01/2020;CM848301;iWL220;IWL221-01T2194A;17072WL25889609;;ORANGE;8923.7021.4023.9165.6192
284;GULFIN BONAMOUSSADI;AKWA NORD;DOUALA;MBOGLEN PHILIPPE;655501767;03/02/2020;CM810001;IWL220;IWL221-01T1387A;15290WL23649610;16209WL24744046;ORANGE;8923.7021.2051.2244.4955
285;GULFIN BONENDALE;Bonaberi;DOUALA;ABOUMBA Remy;-;07/01/2020;CM848401;iWL220;IWL221-01T1387A;13273WL20936540;14235WL22059429;ORANGE;8923.7021.3051.2036.1682
286;GULFIN NDOGSIMBI;NDOGSIBI;DOUALA;;699573603;03/02/2020;CM840201;IWL220;IWL221-01T1387A;15290WL23650190;;ORANGE;8923.7021.4023.8165.6233
287;GULFIN NSAM;NSAM;YAOUNDE;ETAME EBELLE;696671756;04/02/2020;CM848601;IWL220;IWL221-01T2194A;17072WL25889258;;ORANGE;8923.7021.8042.8401.4331
288;GULFIN NYALLA;NYALLA;DOUALA;;695197782;03/02/2020;CM792001;IWL220;IWL221-01T1387A;15290WL23649541;;ORANGE;8923.7021.4093.5428.5961
289;GULFIN PK14;PK 14;DOUALA;;;03/02/2020;CM809901;IWL220;IWL221-01T1387A;14233WL22052846;;ORANGE;8923.7021.4023.9156.159
290;GULFIN SOBOUM;Dakar;DOUALA;PETOM;699905638;16/01/2020;CM848501;iWL220;IWL221-01T2194A;17073WL25896544;;ORANGE;8923.7021.2051.2218.2132
291;H LOGISTICS;DRAGAGE;YAOUNDE;SOHNA;222218636;31/01/2020;CM591401;IWL220;IWL221-01T1387A;14241WL22076596;16200WL24744618;ORANGE;8923.7021.7042.8317.0490
292;HERA;AKWA;DOUALA;KAMGA NADINE;655078454;05/02/2020;CM892201;IWL220;IWL221-01T1387A;16209WL24743941;16209WL24744564;ORANGE;8923.7021.6021.8644.2182
293;HILTON HOTEL;Boulevard 20 mai;YAOUNDE;CHOUFONG Gaetan;696716307;06/11/2020;CM009501;Move3500;TWE-31310403C;1,93237E+23;;NEXTTEL;8923.7040.0274.1669.5911
294;HILTON HOTEL;Boulevard 20 mai;YAOUNDE;CHOUFONG Gaetan;696716307;26/12/2019;CM009502;Move3500;TWE-31310403C;1,93237E+23;;NEXTTEL;8923.7040.0274.1669.9533
295;HILTON HOTEL;Boulevard 20 mai;YAOUNDE;CHOUFONG Gaetan;696716307;26/12/2019;CM009503;IWL220;IWL221-01T1387A;16209WL24744268;12333WL61330622;NEXTTEL;8923.7040.0274.1669.9558
296;HILTON HOTEL;Boulevard 20 mai;YAOUNDE;CHOUFONG Gaetan;696716307;26/12/2019;CM009504;IWL220;IWL221-01T1387A;16065WL24138479;14233WL22052808;ORANGE;8923.7021.4093.8428.6811
297;HILTON HOTEL;Boulevard 20 mai;YAOUNDE;CHOUFONG Gaetan;696716307;26/12/2019;CM009505;IWL220;IWL221-01T1387A;16166WL24545934 ;15281WL23607325;ORANGE;8923.7021.4093.8428.6811
298;HILTON HOTEL;Boulevard 20 mai;YAOUNDE;CHOUFONG Gaetan;696716307;26/12/2019;CM009506;IWL220;IWL221-01T2194A;17072WL25890073;15279WL23597837;ORANGE;8923.7021.3103.9176.3133
299;HOSTELLERIE DE LA SANAGA;EDEA;EDEA;ATANGANA HYPPOLITE;699801830;06/03/2020;CM796101;IWL220;IWL221-01T2194A;17072WL25889451;14235WL22059714;ORANGE;8923.7021.4093.8428.6753
300;HOSTELLERIE DE LA SANAGA;EDEA;EDEA;ATANGANA HYPPOLITE;699801831;06/03/2020;CM796102;IWL220;IWL221-01T2194A;17072WL25889786;;ORANGE;8923.7021.8042.8401.4240
301;HOTEL AKWA HIN;Akwa;DOUALA;;;22/12/2020;CM854001;iWL220;IWL221-01T1387A;15287WL23637479;;ORANGE;8923.7021.4023.9165.6142
302;HOTEL BANO PALACE;AKWA;DOUALA;DJUKOP SOLANGE;697800111;30/01/2020;CM834101;IWL220;IWL221-01T1387A;14091WL21595403;15279WL23597888;ORANGE;8923.7021.2051.2143.6372
303;HOTEL DES DEPUTES;EDUCATION;YAOUNDE;SOULEYMANOU;679528636;03/02/2020;CM000301;IWL220;IWL221-01T1387A;13273WL20936447;14235WL22060334;ORANGE;8923.7021.2051.2143.5871
304;HOTEL DJEUGA;DJEUGA;YAOUNDE;NLEND GEORGES;694453048;06/11/2020;CM009401;Move3500;TWE-31310403C;1,93237E+23;;BICS;8932.0410.0300.0109.7713
305;HOTEL DJEUGA;DJEUGA;YAOUNDE;NLEND GEORGES;694453048;13/01/2020;CM009403;IWL220;IWL221-01T2194A;17072WL25890528;12333WL61330587;SIERRA;8933.2401.0000.0374.4675
306;HOTEL FRANCO;PROVINCE;YAOUNDE;SINGO ALIDA;222201311;20/01/2020;CM834301;IWL220;IWL221-01T2194A;17072WL25889262;13257WL20884484;ORANGE;8923.7021.7042.8317.0284
307;HOTEL FRANCO;PROVINCE;YAOUNDE;SINGO ALIDA;222201311;20/01/2020;CM834302;ICT220;ICT220-01T1073F;13226CT20738851;;ETHERNET;
308;HOTEL GRAND MOULIN;Etoa Meki;YAOUNDE;BISCENE;222206821;21/01/2020;CM899401;IWL220;IWL221-01T1387A;14241WL22076843;16164WL24531922;ORANGE;8923.7021.2051.2143.5913
309;HOTEL ILLOMBA;KRIBI;KRIBI;;699912923;06/03/2020;CM002901;IWL220;IWL221-01T2194A;17072WL25889685;14235WL22060440;ORANGE;8923.7021.3051.2058.8264
310;HOTEL JOUVENCE;FOUDA;YAOUNDE;;691620422;28/01/2020;CM847101;IWL220;IWL221-01T2194A;17072WL25889320;;ORANGE;8923.7021.8042.8401.4042
311;HOTEL JOUVENCE 2000;FOUDA;YAOUNDE;KOUAKEP ARIANE;222230259;28/01/2020;CM001301;IWL220;IWL221-01T1387A;15290WL23649784;12334WL61332035;ORANGE;8923.7021.2051.2143.6312
312;HOTEL LA COURONNE;BASTOS;YAOUNDE;DJEUDJA ADRIEN;650770377;20/01/2020;CM850401;IWL220;IWL221-01T2194A;17072WL25889300;;ORANGE;8923,7022,0092,8046,6571
313;HOTEL LE CHATEAU;USINE USB;DOUALA;;699013214;03/02/2020;CM334501;IWL220;IWL221-01T1387A;13274WL20837706;;ORANGE;8923.7021.2051.2143.3215
314;HOTEL LEWAT;BESSENGUE;DOUALA;WAINDIM BEATRICE;678236849;30/01/2020;CM002301;IWL220;IWL221-01T1387A;15290WL23549705;15279WL23597932;SIERRA;8933.2401.0000.0374.3818
315;HOTEL L'OUBANGUI ;AKWA;DOUALA;HOTEL L'OUBANGUI ;233433652;31/01/2020;CM006101;IWL220;IWL221-01T1387A;13274WL20937701;15151WL23071928;ORANGE;8923.7021.0021.0101.0743
316;HOTEL LUMIERE ;BONANJO;DOUALA;DEUMO AURELIE;233429416;30/01/2020;CM004101;IWL220;IWL221-01T1387A;14241WL22076376;13284WL20984143;ORANGE;8923.7021.2051.2182.0612
317;HOTEL LUXTRAL;ODZA;YAOUNDE;DASSI ALAIN;690283946;15/01/2020;CM004501;IWL220;IWL221-01T1387A;15290WL23649829;13079WL20326804;ORANGE;8923.7021.4023.9112.1493
318;HOTEL MERINA;MARCHE Central;YAOUNDE;;;31/01/2020;CM833901;iWL220;IWL221-01T2194A;17072WL25889935;;ORANGE;8923.7021.2851.2101.0377
319;HOTEL PRESTIGE;OLEDZOA;YAOUNDE;DJOUOTE MIREILLE;222226055;29/01/2020;CM000701;IWL220;IWL221-01T1387A;14135WL21746438;15279WL23597707;ORANGE;8923.7021.4093.8428.6878
320;HOTEL PRINCE DE GALLES;Akwa;DOUALA;FOUNTCHO TIGNA Serahine;679504873;20/12/2019;CM834901;iWL220;IWL221-01T1367A;13274WL20937236;15045WL22729706;ORANGE;8923.7021.4013.9382.5978
321;HOTEL ROYALE PALACE;Bonaberi;DOUALA;NJOKI EUGENIE;699875864;07/01/2020;CM002001;iWL220;IWL221-01T1387A;16209WL24743152;14142WL21768982;ORANGE;8923,7022,0092,8046,6951
322;HOTEL SAWA;Bonanjo;DOUALA;KAMGUE Olivier;675272344;19/12/2019;CM009601;iWL220;IWL221-01T1387A;15290WL23649910;16166WL24545734;ORANGE;8923,7021,7023,8195,7032
323;HOTEL SAWA;Bonanjo;DOUALA;KAMGUE Olivier;675272344;19/12/2019;CM009602;iWL220;IWL221-01T1387A;14142WL21768393;18303WL27740269;ORANGE;8923,7021,4093,8428,6860
324;HOTEL STARLAND ( ETS SLH);Bonapriso;DOUALA;NGANKAM Elias;651378713;19/12/2019;CM009301;iWL220;IWL221-01T1387A;15290WL23649627;14235WL22059406;ORANGE;8923.7021.7011.8218.8628
325;HOTEL STARLAND ( ETS SLH);Bonapriso;DOUALA;NGANKAM Elias;651378713;19/12/2019;CM009302;iWL220;IWL221-01T1387A;14229WL22042333;14233WL22052811;ORANGE;
326;HOTEL STARLAND ( ETS SLH);Bonapriso;DOUALA;NGANKAM Elias;651378713;19/12/2019;CM308201;iCT220;ICT220-11T2221A;17145CT26497688;;ETHERNET;
327;HOTEL VALLEE DES PRINCES ;VALLEE BESSENGUE;DOUALA;NGOTAGA BLANDINE;694188924;30/01/2020;CM835001;IWL220;ICT220-11T2221A;17072WL25889588;15045WL22729867;ORANGE;
328;HOTEL ZINGANA;BAFOUSSAM;BAFOUSSAM;DJANKOUS ULRICH;698179638;06/03/2020;CM772101;IWL220;IWL221-01T2194A;17072WL25889304;;ORANGE;8923.7021.5043.9692.4639
329;I AM;Bonapriso;DOUALA;EWANE Tatiana;696405135;04/09/2020;CM816601;Move3500;TWE-31310403C;1,93227E+23;;BICS;8932.0410.0300.0109.7739
330;IBIS;Bonanjo;DOUALA;ELOUNDOU Simon;699999943;19/12/2019;CM001701;iWL220;IWL221-01T1387A;12341WL61353139;15279WL23507832;ORANGE;8923.7021.4093.8428.6982
331;IBIS;Bonanjo;DOUALA;ELOUNDOU Simon;699999943;19/12/2019;CM892501;iWL220;IWL221-01T1387A;16211WL24752044;13257WL20884466;BICS;8932.0410.0300.0109.7705
332;IBIS;Bonanjo;DOUALA;ELOUNDOU Simon;699999943;19/12/2019;CM892502;iCT220;ICT220-11T2221A;17145CT26498951;;ETHERNET;
333;IMAGE SARL (SKY HOTEL);Bonapriso;DOUALA;-;-;06/01/2020;CM003101;iWL220;IWL221-01T1387A;15290WL23649622;;ORANGE;8923.7021.2051.2244.4992
334;IMPEX TEAM;Bonapriso;DOUALA;FADIMATOU;676316938;15/01/2020;CM300799;iWL220;IWL221-01T1387A;12341WL61352238;;ORANGE;8923.7021.3051.2058.8397
335;INTERNATIONAL HOTEL SARL;NKOLBISSON;YAOUNDE;NGOUGHOU;679490478;31/01/2020;CM843101;IWL220;IWL221-01T2194A;17072WL25889348;16209WL24744592;ORANGE;8923.7021.7042.8317.0011
336;INVEST LOISIR( MURANO);AKWA;DOUALA;KUEPPO JOSEPH;693933960;06/02/2020;CM942001;IWL220;IWL221-01T1387A;15290WL23649977;16060WL24119412;ORANGE;8923.7021.4093.8428.6894
337;ITALCAM TRADING;MOKOLO;YAOUNDE;NGOUATEU SUZIE;222235311;03/02/2020;CM843302;IWL220;IWL221-01T2194A;17073WL25896636;14142WL21769094;ORANGE;8923.702180418052.4037
338;ITALIANA SARL;QUARTIER GOLFE;YAOUNDE;BERTON ANDREA;680004628;16/01/2020;CM850101;IWL220;IWL221-01T2194A;17073WL25896470;;ORANGE;8923,7022,0092,8046,6803
339;JACO SA;ELIG ESSONO;YAOUNDE;FEUYO RICHARD;679802484;21/01/2020;CM304101;IWL220;IWL221-01T1387A;13274WL20937573;15151WL23071473;ORANGE;8923.7021.2051.2101.2233
340;JC KARLA SARL;BASTOS;YAOUNDE;YONDJIO RICHARD;699154496;22/01/2020;CM836001;IWL220;IWL221-01T1387A;16209WL24743951;;ORANGE;8923.7021.8042.8401.4406
341;JC KARLA SARL;BASTOS;YAOUNDE;NGONGO PROSPER;677484877;22/01/2020;CM836002;IWL220;IWL221-01T2194A;17072WL25889822;15261WL23607470;NEXTTEL;8923.7040.0274.1669.860
342;KBA SA;MKOMKANA;YAOUNDE;DAMGOUA NYA;699693473;31/01/2020;CM840401;IWL220;IWL221-01T2194A;17073WL25896553;;ORANGE;8923.7021.7042.8317.0458
343;KENNY'S GREAT HOUSE (CAPITAL CONTRACTORS);Bastos;YAOUNDE;;;19/08/2020;CM852401;Move3500;TWE-31310403C;1,93137E+23;;ORANGE;8923.7021.4051.2101.0443
344;KENNY'S GREAT HOUSE (CAPITAL CONTRACTORS);Bastos;YAOUNDE;;;19/08/2020;CM852402;Move3500;TWE-31310403C;1,93237E+23;;SIERRA;8933.2401.0000.1812.0952
345;KIABI BALI;Bali;DOUALA;;;15/12/2020;CM106602;iWL220;IWL221-01T1387A;15290WL23649524;;ORANGE;8923.7021.4093.8428.7074
346;KIABI BALI;Bali;DOUALA;;;22/12/2020;CM106603;iWL220;IWL221-01T1387A;15290WL23650162;;ORANGE;8923.7021.4093.8552.0911
347;KIABI BALI;Bali;DOUALA;;;22/12/2020;CM106604;iWL220;IWL221-01T2194A;17072WL25889671;;ORANGE;8923.7021.4093.8428.7827
348;LA COMMERCIALE;RETRAITE;YAOUNDE;MINLAA STELLA;679366228;23/01/2020;CM308001;IWL220;IWL221-01T1387A;14241WL22076395;14144WL21776518;ORANGE;8923.7021.2051.2244.3932
349;LA COMMERCIALE;Etoa Meki;YAOUNDE;MODO MARLYSE;699562853;21/01/2020;CM308002;IWL220;IWL221-01T1387A;12341WL61352399;14142WL21769131;ORANGE;8923.7021.4023.9112.1238
350;LA FALAISE;BONANJO;DOUALA;Mr. Emile UYE;699770641;19/12/2019;CM009902;iWL220;IWL221-01T1387A;15290WL23649639;;NEXTTEL;8923.7040.0274.1669.5622
351;LA FALAISE;AKWA;DOUALA;NGOUYA TATANIA;233432832;13/01/2020;CM009904;iWL220;IWL221-01T2194A;17072WL25889681;;ORANGE;8923,7022,0092,8046,6472
352;LA FALAISE;Bonapriso;DOUALA;NDABO Julien;698082569;13/01/2020;CM848201;iWL220;IWL221-01T2194A;17073WL25896548;;ORANGE;8923,7021,7023,8195,6257
353;LA FALAISE;Bonapriso;DOUALA;NDABO Julien;698082569;13/01/2020;CM848202;iWL220;IWL221-01T2194A;17072WL25889552;;ORANGE;8923,7022,0092,8046,6308
354;LA FALAISE;CAPITOLE;YAOUNDE;;222220616;06/11/2020;CM009101;Move3500;TWE-31310403C;1,93237E+23;;SIERRA;8933.2401.0000.0374.4626
355;LA FALAISE;BONANJO;DOUALA;MONKAM JULIETTE;699801295;25/02/2021;CM009905;iWL220;IWL221-01T1387A;16209WL24743241;;ORANGE;8923,7022,0092,8046,6944
356;LA FALAISE;BONANJO;DOUALA;MONKAM JULIETTE;699801295;25/02/2021;CM009906;iWL220;IWL221-01T1387A;13084WL20338371;;ORANGE;8923,7022,0092,8046,6993
357;LA FALAISE ;AKWA;DOUALA;NGOUYA TATANIA;233432832;27/01/2020;CM009901;IWL220;IWL221-01T1387A;15290WL23650090;12342WL61357088;SIERRA;8933.2401.0000.0374.4295
358;LA FALAISE ( Resto);AKWA;DOUALA;NGOUYA TATANIA;233432832;27/01/2020;CM009903;IWL220;IWL221-01T2194A;17072WL25890481;;ORANGE;8923,7021,4023,9164,9204
359;LA FORTUNE BONAMOUSSADI;BONAMOUSSADI;DOUALA;NZOGANG THIERRY;654777636;18/02/2020;CM850902;iWL220;IWL221-01T2194A;17072WL25890101;;ORANGE;8923,7021,2051,2244,3874
360;LA FORTUNE MARCHE CENTRAL;MARCHE CENTRAL;YAOUNDE;JIDEU NOELLE;;18/02/2020;CM850903;iWL220;IWL221-01T2194A;17073WL25896649;;BICS;8932.0410.0300.0109.8117
361;LA FORTUNE MBOPPI;MBOPPI;DOUALA;TAKAM SEVERIN;677610769;19/02/2020;CM850901;iWL220;IWL221-01T2194A;17072WL25890110;;SIERRA;8933.2401.0000.0374.3933
362;LA FORTUNE MOKOLO;MOKOLO;YAOUNDE;DZEMLANO ODETTE;;18/02/2020;CM850904;iWL220;IWL221-01T2194A;17072WL25889485;;SIERRA;8933.2401.0000.0374.4493
363;LA FOURCHETTE;Akwa;DOUALA;LABIO Mathurin;699926466;30/01/2020;CM201701;IWL220;IWL221-01T1387A;13084WL20338200;14240WL22075801;ORANGE;8923,7022,0092,8046,6092
364;LA MODE (  JEU DE MODE);Avenue Kennedy;YAOUNDE;HOMSI BLAISE;675047113;13/01/2020;CM842401;IWL220;IWL221-01T2194A;17072WL25890039;14289WL22259042;ORANGE;8923.7021.7042.8317.0128
365;LA PARA PHARMACIE ( DEAUMESNIL);EKIE;YAOUNDE;TCHOUAMI Hortense;698567153;17/01/2020;CM850702;IWL220;IWL221-01T2194A;17072WL25889780;;SIERRA;8933.2401.0000.0374.4188
366;LA PARAPHARMACIE (DEAUMESNIL SARL) PK5;Grand Mall;DOUALA;NKOUM ADOLPHE;699616375;23/02/2021;CM850703;Move3500;TWE-31310403C;1,93237E+23;;ORANGE;8923.7022.0092.8046.6936
367;LA PIZZERIA;Bonapriso;DOUALA;NGO MAAH Françoise;691477777;23/01/2020;CM840701;IWL220;IWL221-01T1387A;16209WL24743497;14139WL21756033;ORANGE;8923.7021.7042.8317.0383
368;LA PLAZA;HIPPODROME;YAOUNDE;;699688386;23/01/2020;CM203501;IWL220;IWL221-01T1387A;15290WL23649895;;ORANGE;8923.7021.7023.8195.7024
369;LA SALSA;BASTOS;YAOUNDE;;;16/01/2020;CM201301;IWL220;IWL221-01T1387A;12341WL61352493;;ORANGE;89237021,4093,8428,7876
370;LABOREX ;AKWA;DOUALA;NTOURA;691756050;05/02/2020;CMB71261;IWL220;IWL221-01T1387A;13273WL20936214;15279WL23597724;ORANGE;8923.7021.4093.8552.1442
371;L'AQUARIUS MARINA;YOUPWE;DOUALA;AMOUGOU STEPHANE;699283432;03/02/2020;CM845201;IWL220;IWL221-01T1387A;15290WL23649557;;ORANGE;8923.7021.2051.2143.5848
372;L'ATELIER DU VIN;BONAMOUSSADI;DOUALA;;;09/06/2020;CM845502;IWL220;IWL221-01T2194A;17072WL25889728;;ORANGE;8923.7022.0092.8046.6635
373;L'ATELIER DU VIN;RUE PAU AKWA;DOUALA;;;09/06/2020;CM845501;IWL220;IWL221-01T2194A;17073WL25898483;;ORANGE;8923.7021.8041.8652.4284
374;L'ATELIER DU VIN;BASTOS;YAOUNDE;MAYA MIRIOLE;699999499;27/01/2020;CM845601;IWL220;IWL221-01T1387A;13273WL20936416;14232WL22049967;ORANGE;8923.7021.4093.8552.0804
375;LE  PALACIO ETS;AKWA;DOUALA;NZANGANG LOUIS;696546751;31/05/2021;CM838301;Move3500;TWE-31310403C;1,93237E+23;;WIFI;
376;LE BACCHUS;Etoa Meki;YAOUNDE;NDONGUE VICTOIRE;698598802;21/01/2020;CM848701;IWL220;IWL221-01T2194A;17072WL25889758;14140WL21757935;ORANGE;8923.7021.2051.2101.2035
377;LE BEAUJOLAIS (BOJ);BONANJO;DOUALA;ABIAUNA GEORGE;696018335;30/01/2020;CM201101;Move3500;TWE-31310403C;1,93227E+23;15279WL23597870;NEXTTEL;8923.7040.0274.1669.9863
378;LE BISTRO LATIN;BONAPRISO;DOUALA;KATRIS;661523587;27/01/2020;CM200401;IWL220;IWL221-01T1387A;13274WL20937702;15045WL22729635;ORANGE;8923.7021.4013.9382.4716
379;LE BISTRO LATIN;BONAPRISO;DOUALA;KATRIS;661523587;08/12/2020;CM200402;IWL220;IWL221-01T1387A;16211WL24753100;;BICS;8932.0410.0300.0109.8513
380;LE BOSS ( JEU DE MODE);Avenue Kennedy;YAOUNDE;NZETCHOUANG ;691126566;13/01/2020;CM842402;IWL220;IWL221-01T2194A;17073WL25896567;15279WL23597731;ORANGE;8923.7021.4023.9165.0897
381;LE DRUGSTORE;ANNE ROUGE;YAOUNDE;BELLAN Chimaine;677153776;13/01/2020;CM104903;IWL220;IWL221-01T1387A;14130WL21726064;12333WL61330566;ORANGE;8923.7021.2051.2286.6587
382;LE GRILLADIN;BONAPRISO;DOUALA;KOTTO LARISSA ;694536371;21/02/2020;CM202301;iWL220;IWL221-01T1387A;16350WL25516821;;ORANGE;8923.7021.7011.8718.8560
383;LE JARDIN D'AMY SARL;BONAPRISO;DOUALA;NKENGAFACK MIRIAM;659016100;06/02/2020;CM840301;IWL220;IWL221-01T2194A;17072WL25889844;14235WL22060409;ORANGE;8923.7021.7042.8317.0318
384;LE JARDIN D'AMY SARL;BONAPRISO;DOUALA;NKENGAFACK MIRIAM;659016100;06/02/2020;CM840302;IWL220;IWL221-01T2194A;17072WL25889343;;ORANGE;8923.7021.
385;LE KEURTIS SARL;BONAMOUSSADI;DOUALA;DJOMBI NSOMBI;695959529;15/01/2020;CM999901;iWL220;IWL221-01T1387A;16209WL124744152;16209WL24743286;ORANGE;8923.7021.7023.8195.6893
386;LE KEURTIS SARL;BONAPRISO;DOUALA;TCHAMBA FRANCK;;18/02/2020;CM999902;iWL220;IWL221-01T2194A;17073WL25896554;;ORANGE;8923.7021.4093.8552.0796
387;LE TRAITEUR DU BISTROT;BONAPRISO;DOUALA;KEMACHIM FEDERIQUE;651202626;03/02/2020;CM203901;IWL220;IWL221-01T1387A;14102WL21645893;14289WL22261970;ORANGE;8923.7021.3051.2058.8397
388;LIBYA OIL ELIG ESSONO;ELIG ESSONO;YAOUNDE;NKADA MOLO;696297931;21/01/2020;CMB07501;IWL220;IWL221-01T1387A;14142WL21768233;13260WL20897240;ORANGE;8923.7021.4013.9112.1303
389;LIPACAM SARL;AKWA;DOUALA;CLAUDE   PI;699662908;27/01/2020;CM102201;IWL220;IWL221-01T1387A;15290WL23650025;15279WL23597790;ORANGE;8923.7021.2051.2286.6520
390;LJ SARL;ELIG ESSONO;YAOUNDE;ABE MIREILLE;677603525;17/01/2020;CM952001;IWL220;IWL221-01T1387A;15290WL23649692;15279WL23597842;ORANGE;
391;LOCATION AUTO JOSS(3S MOTORS);BONAPRISO;DOUALA;NANFAH HERVE;694626639;24/01/2020;CM400601;IWL220;IWL221-01T1387A;16209WL24743604;15279WL23597848;ORANGE;8923.7021.2051.2286.6512
392;L'OLYMPIA SARL;Montee Jouvence;YAOUNDE;;699260711;30/01/2020;CM849201;IWL220;IWL221-01T1387A;12341WL61353214;;ORANGE;8923.7021.8042.8401.4323
393;LUXXOR HOTEL;ESSOS CAMP SONEL;YAOUNDE;NGUETSA ETIENNE;655560056;19/03/2021;CM854701;IWL220;IWL221-01T2194A;17072WL25889795;;ORANGE;8923.7021.8041.8052.4011
394;LYNK AFRIQUE;BASTOS;YAOUNDE;DWAIPAYAN;695468052;03/11/2020;CM846001;Move3500;TWE-31310403C;1,93237E+23;;ORANGE;8923.7021.7023.8195.6190
395;MACKLORDD'S;KUMBA;KUMBA;;675818787;07/03/2020;CM762101;IWL220;IWL221-01T1387A;14142WL21768024;15279WL23597824;ORANGE;8923.7021.7023.8195.7099
396;MAHAZA INSTITUT;BONAPRISO;DOUALA;MAHAZA;699304997;03/02/2020;CM837601;IWL220;IWL221-01T2194A;17073WL25896497;;SIERRA;8933.2401.0000.0374.4543
397;MAHIMA BONAMOUSSADI;Bonamoussadi;DOUALA;MANOJ;675297068;12/08/2020;CM836901;Move3500;TWE31310403C;1,93227E+23;;BICS;8932.0410.0300.0109.8521
398;MAIRET & CIE (Restaurant la Terrasse);FACE ART - BASTOS;YAOUNDE;;222226608;23/07/2020;CM852201;IWL220;IWL221-01T1387A;16209WL24743895;;SIERRA;8933.2401.0000.1812.0226
399;MAISON H;Bonapriso;DOUALA;SALIM;656005555;05/08/2020;CM837101;Move3500;TWE-31310403C;1,93157E+23;;BICS;8932.0410.0300.0109.8299
400;MAISON H;Bonapriso;DOUALA;SALIM;656005555;05/08/2020;CM837102;Move3500;TWE-31310403C;1,93237E+23;;BICS;8932.0410.0300.0109.8414
401;MAISON H;Bonapriso;DOUALA;SALIM;656005555;13/01/2020;CM837103;iCT220;ICT220-11T2221A;17145CT26498960;;ETHERNET;
402;MAMA MIA SARL;BONANJO;DOUALA;EWANE GIRESS;673018330;06/02/2020;CM833201;IWL220;IWL221-01T2194A;17072WL25889355;16211WL24755494;SIERRA;8933.2401.0000.0374.4428
403;MANSEL HOTEL;FOUDA;YAOUNDE;;677936141;28/01/2020;CM001001;IWL220;IWL221-01T1387A;15290WL23650178;;ORANGE;8923.7021.2051.2143.3199
404;MANSEL HOTEL;Makepe;DOUALA;MANSEL HOTEL ( MAKEPE PALACE);697148032;02/01/2020;CM004801;iWL220;IWL221-01T1387A;15290WL23650175;;ORANGE;8923.7021.4013.9382.4724
405;MAQUISE RESTAURANT;Bonapriso;DOUALA;;;17/12/2020;CM853901;Move3500;TWE-31310403C;1,93227E+23;;ORANGE;8923.7021.2051.2101.2050
406;MAQUISE RESTAURANT;Bonapriso;DOUALA;;;17/12/2020;CM853902;iWL220;IWL221-01T1387A;14241WL22076296;;ORANGE;8923.7021.2051.2244.4989
407;MEDICO SA( MEDICAL CONSULTANTS);BONAPRISO;DOUALA;LIBOCK AGNES;698163103;27/01/2020;CM797701;IWL220;IWL221-01T1387A;12341WL61352860;15151WL23071451;ORANGE;8923.7021.4093.8552.0900
408;MEGA MODE;WARDA;YAOUNDE;NGOUMJE TONO;677887741;12/02/2020;CM844901;IWL220;IWL221-01T1387A;13274WL20936980;15279WL23597891;ORANGE;8923,7022,0092,8046,6522
409;MELAN'S SARL (5 FOURCHETTES);BONAPRISO;DOUALA;;662406894;24/01/2020;CM797101;IWL220;IWL221-01T1387A;14092WL21601463;;ORANGE;8923.7021.3051.2058.8546
410;MESSAPRESSE;Akwa;DOUALA;-;694962529;07/01/2020;CM105301;iWL220;IWL221-01T1387A;15290WL23650200;;ORANGE;8923.7021.2051.9101.2322
411;MEUMI HOTEL;BASTOS;YAOUNDE;TAYOU CHRISTEL;694020165;22/01/2020;CM834601;IWL220;IWL221-01T1387A;14258WL22137382;15279WL23597800;SIERRA;8933.2401.0000.0374.4386
412;MEUMI PALACE;BASTOS;YAOUNDE;MBAKOP LAURE;697098999;27/01/2020;CM834602;IWL220;IWL221-01T1387A;14187WL21918789;15279WL23597778;ORANGE;8923.7021.2051.2143.3223
413;MICOTEL HOTEL SARL;EDEA;EDEA;MOOH TATIANA;698680462;06/03/2020;CM008001;IWL220;IWL221-01T2194A;17072WL25889308;;ORANGE;8923.7021.4023.9112.1279
414;MIRE WORLD;BASTOS;YAOUNDE;ROSE MANYIMB;222223646;16/01/2020;CM308801;IWL220;IWL221-01T1387A;13273WL20936070;14235WL22060386;ORANGE;8923.7021.2051.2244.4914
415;MOABI SARL;Aeroport;DOUALA;KOUAY UM NGASSAM Rachel;679707726;16/01/2020;CM010001;iWL220;IWL221-01T1387A;16209WL24743320;15279WL23597712;ORANGE;8923.7021.2051.2101.2262
